asset_id,asset_name,asset_category,damage_score,damage_type,asset_age_years,expected_lifespan_years,usage_count,estimated_repair_cost_etb,current_market_price_etb,repair_cost_ratio,age_damage_product,remaining_life_score,price_delta_pct,decision
1179,TP-Link TL-SG1024,Network Equipment,0.1454,3,5.57,7,425,1400.73,8784.69,0.159451,0.809878,0.204286,84.054873,0
1180,D-Link DGS-1210-28 Rev.1,Network Equipment,0.1871,2,4.47,7,231,1216.01,41750.18,0.029126,0.836337,0.361429,97.087414,0
1181,Cisco Catalyst 2960 S/N-2181,Network Equipment,0.5074,3,8.89,7,229,7433.66,33410.35,0.222496,4.510786,0.0,77.750428,1
1182,Cisco RV340 #1182,Network Equipment,0.9087,3,1.6,7,44,6541.27,21220.39,0.308254,1.45392,0.771429,69.1746,0
1183,D-Link DGS-1210-28 S/N-2183,Network Equipment,0.6819,0,6.08,7,683,5774.33,14588.51,0.395814,4.145952,0.131429,60.418645,0
1184,Ubiquiti UniFi AP AC Pro,Network Equipment,0.3021,1,8.64,7,377,3583.05,31116.06,0.115151,2.610144,0.0,88.484885,1
1185,MikroTik hEX S Rev.6,Network Equipment,0.7733,0,9.6,7,151,8755.43,37187.68,0.235439,7.42368,0.0,76.456101,1
1186,Ubiquiti UniFi AP AC Pro #1186,Network Equipment,0.1126,1,4.95,7,744,8069.91,34689.71,0.232631,0.55737,0.292857,76.736877,0
1187,MikroTik hEX S Rev.8,Network Equipment,0.4081,0,2.19,7,434,9952.95,11346.54,0.877179,0.893739,0.687143,12.28207,1
1188,MikroTik hEX S Rev.0,Network Equipment,0.9279,3,1.79,7,392,6729.44,30264.5,0.222354,1.660941,0.744286,77.764576,0
1189,MikroTik hEX S #1189,Network Equipment,0.264,0,5.49,7,732,5433.41,27933.65,0.194511,1.44936,0.215714,80.548872,0
1190,MikroTik hEX S #1190,Network Equipment,0.9743,0,0.53,7,571,3116.74,34014.45,0.09163,0.516379,0.924286,90.837012,1
1191,Ubiquiti UniFi AP AC Pro Rev.3,Network Equipment,0.8393,3,3.75,7,142,1536.2,42073.45,0.036512,3.147375,0.464286,96.348766,0
1192,Cisco Catalyst 2960 #1192,Network Equipment,0.899,0,9.54,7,229,8679.81,13333.19,0.650993,8.57646,0.0,34.900725,1
1193,Ubiquiti UniFi AP AC Pro,Network Equipment,0.7318,2,1.83,7,434,7262.03,12337.72,0.588604,1.339194,0.738571,41.139611,0
1194,TP-Link TL-SG1024 S/N-2194,Network Equipment,0.8288,3,1.19,7,30,6964.73,33951.87,0.205135,0.986272,0.83,79.486461,0
1195,TP-Link TL-SG1024 Rev.7,Network Equipment,0.8229,1,0.62,7,783,3205.41,13227.27,0.242333,0.510198,0.911429,75.766655,0
1196,MikroTik hEX S,Network Equipment,0.3285,1,7.0,7,345,7732.96,35511.64,0.217758,2.2995,0.0,78.224154,1
1197,TP-Link TL-SG1024,Network Equipment,0.0799,2,8.69,7,515,2402.99,18610.46,0.12912,0.694331,0.0,87.08796,1
1198,Cisco RV340 S/N-2198,Network Equipment,0.4725,2,9.32,7,264,4812.59,22666.46,0.212322,4.4037,0.0,78.767792,1
1199,D-Link DGS-1210-28 #1199,Network Equipment,0.955,1,1.96,7,128,4813.03,34246.05,0.140543,1.8718,0.72,85.945737,1
1200,Fortinet FG-60F,Network Equipment,0.8149,3,4.15,7,619,1503.97,22814.89,0.065921,3.381835,0.407143,93.407945,0
1201,Cisco Catalyst 2960 S/N-2201,Network Equipment,0.647,3,3.41,7,168,5215.92,38212.68,0.136497,2.20627,0.512857,86.35029,0
1202,Cisco Catalyst 2960 #1202,Network Equipment,0.1224,2,1.51,7,343,2752.58,31925.95,0.086218,0.184824,0.784286,91.378236,0
1203,TP-Link TL-SG1024 #1203,Network Equipment,0.6053,2,1.11,7,316,5874.11,18441.66,0.318524,0.671883,0.841429,68.147607,0
1204,Fortinet FG-60F Rev.7,Network Equipment,0.9583,1,3.0,7,577,1291.3,31620.39,0.040838,2.8749,0.571429,95.916243,1
1205,MikroTik hEX S #1205,Network Equipment,0.0579,1,9.27,7,289,3831.22,9690.18,0.395371,0.536733,0.0,60.46286,0
1206,MikroTik hEX S,Network Equipment,0.1705,2,3.81,7,339,4515.77,19635.48,0.22998,0.649605,0.455714,77.001988,0
1207,Ubiquiti UniFi AP AC Pro #1207,Network Equipment,0.7903,1,0.72,7,38,7975.54,26580.55,0.300052,0.569016,0.897143,69.994827,1
1208,Fortinet FG-60F #1208,Network Equipment,0.1368,2,8.73,7,220,5167.96,13606.9,0.379804,1.194264,0.0,62.019564,1
1209,Cisco RV340 S/N-2209,Network Equipment,0.5302,2,9.46,7,667,2449.42,36446.55,0.067206,5.015692,0.0,93.279419,1
1210,D-Link DGS-1210-28 Rev.4,Network Equipment,0.6298,3,3.2,7,40,2180.78,24556.77,0.088806,2.01536,0.542857,91.119435,0
1211,Cisco Catalyst 2960,Network Equipment,0.941,1,6.14,7,509,9973.09,16847.09,0.591977,5.77774,0.122857,40.802299,0
1212,MikroTik hEX S,Network Equipment,0.9511,2,5.59,7,89,8834.12,13277.03,0.665369,5.316649,0.201429,33.463131,0
1213,Cisco Catalyst 2960,Network Equipment,0.1134,1,3.25,7,361,2527.46,24827.89,0.101799,0.36855,0.535714,89.820077,0
1214,D-Link DGS-1210-28 #1214,Network Equipment,0.4901,0,2.9,7,452,7947.46,14629.89,0.543234,1.42129,0.585714,45.676557,0
1215,Fortinet FG-60F #1215,Network Equipment,0.388,0,5.04,7,418,9745.13,42773.69,0.22783,1.95552,0.28,77.217,0
1216,Cisco RV340 Rev.1,Network Equipment,0.3417,0,6.31,7,423,5612.31,24310.62,0.230858,2.156127,0.098571,76.914163,1
1217,Fortinet FG-60F #1217,Network Equipment,0.6272,2,6.85,7,758,8879.83,17724.62,0.500988,4.29632,0.021429,49.901154,1
1218,MikroTik hEX S,Network Equipment,0.1479,1,1.94,7,583,6047.2,33890.58,0.178433,0.286926,0.722857,82.156694,0
1219,Fortinet FG-60F Rev.4,Network Equipment,0.3745,1,6.72,7,547,8867.43,16252.9,0.545591,2.51664,0.04,45.440937,1
1220,TP-Link TL-SG1024 Rev.5,Network Equipment,0.9424,1,1.51,7,443,2622.46,12037.4,0.217859,1.423024,0.784286,78.214066,0
1221,Cisco Catalyst 2960 S/N-2221,Network Equipment,0.5023,2,9.77,7,487,3855.56,20162.66,0.191223,4.907471,0.0,80.877721,1
1222,Cisco Catalyst 2960 Rev.7,Network Equipment,0.1853,0,9.32,7,581,5905.73,24819.41,0.237948,1.726996,0.0,76.205196,0
1223,Fortinet FG-60F,Network Equipment,0.9601,0,7.84,7,216,8276.8,10308.81,0.802886,7.527184,0.0,19.711392,0
1224,Ubiquiti UniFi AP AC Pro Rev.0,Network Equipment,0.6412,0,3.01,7,70,7153.04,43247.87,0.165396,1.930012,0.57,83.460365,0
1225,TP-Link TL-SG1024,Network Equipment,0.4403,0,4.7,7,265,8863.98,11023.24,0.804117,2.06941,0.328571,19.588252,1
1226,MikroTik hEX S Rev.2,Network Equipment,0.7505,0,3.68,7,357,9114.78,11420.33,0.798119,2.76184,0.474286,20.188121,1
1227,Cisco RV340 Rev.3,Network Equipment,0.6979,1,1.99,7,709,7199.47,25593.48,0.281301,1.388821,0.715714,71.869906,0
1228,Cisco RV340 #1228,Network Equipment,0.2347,2,8.81,7,592,6048.18,38451.58,0.157293,2.067707,0.0,84.270659,1
1229,Cisco Catalyst 2960 #1229,Network Equipment,0.7408,2,9.23,7,324,9877.31,19978.11,0.494407,6.837584,0.0,50.559337,1
1230,MikroTik hEX S S/N-2230,Network Equipment,0.3443,2,5.14,7,690,9404.37,41170.54,0.228425,1.769702,0.265714,77.157526,0
1231,D-Link DGS-1210-28,Network Equipment,0.8242,0,4.69,7,460,1033.09,27265.59,0.03789,3.865498,0.33,96.211012,0
1232,MikroTik hEX S #1232,Network Equipment,0.6977,2,2.25,7,615,7711.37,9349.98,0.824747,1.569825,0.678571,17.525278,0
1233,Cisco Catalyst 2960 S/N-2233,Network Equipment,0.5865,0,9.54,7,372,9571.39,20879.17,0.458418,5.59521,0.0,54.158187,0
1234,MikroTik hEX S Rev.1,Network Equipment,0.7004,2,8.57,7,466,5518.77,41176.23,0.134028,6.002428,0.0,86.597195,1
1235,MikroTik hEX S Rev.2,Network Equipment,0.9559,0,4.46,7,180,8453.67,21013.97,0.402288,4.263314,0.362857,59.77119,0
1236,D-Link DGS-1210-28 Rev.3,Network Equipment,0.4554,0,2.01,7,675,5974.78,21805.49,0.274003,0.915354,0.712857,72.599653,0
1237,Fortinet FG-60F,Network Equipment,0.8925,0,9.22,7,89,7318.83,31461.97,0.232625,8.22885,0.0,76.737534,1
1238,Cisco RV340,Network Equipment,0.1464,2,9.17,7,638,1147.84,11316.6,0.10143,1.342488,0.0,89.857024,1
1239,TP-Link TL-SG1024 Rev.6,Network Equipment,0.671,3,7.99,7,216,5530.25,31440.43,0.175896,5.36129,0.0,82.410387,0
1240,MikroTik hEX S Rev.7,Network Equipment,0.934,1,8.46,7,475,2030.51,28408.75,0.071475,7.90164,0.0,92.852519,0
1241,Ubiquiti UniFi AP AC Pro Rev.8,Network Equipment,0.3138,3,2.58,7,270,4371.79,8281.39,0.527905,0.809604,0.631429,47.209466,0
1242,Fortinet FG-60F S/N-2242,Network Equipment,0.0804,0,8.95,7,383,1037.42,32912.13,0.031521,0.71958,0.0,96.84791,1
1243,Cisco RV340 Rev.1,Network Equipment,0.2749,3,9.73,7,197,9632.45,20398.33,0.472218,2.674777,0.0,52.778242,1
1244,TP-Link TL-SG1024 Rev.2,Network Equipment,0.1698,2,5.87,7,745,8211.98,38656.35,0.212435,0.996726,0.161429,78.756453,0
1245,Cisco Catalyst 2960 Rev.3,Network Equipment,0.1426,3,4.57,7,516,5655.49,41454.34,0.136427,0.651682,0.347143,86.357303,0
1246,Cisco Catalyst 2960,Network Equipment,0.5642,3,2.92,7,208,6645.87,39192.14,0.169572,1.647464,0.582857,83.04285,0
1247,Cisco Catalyst 2960 Rev.5,Network Equipment,0.1923,2,7.66,7,556,1103.84,8948.69,0.123352,1.473018,0.0,87.664787,1
1248,TP-Link TL-SG1024 #1248,Network Equipment,0.6401,2,9.65,7,191,7607.52,8935.73,0.85136,6.176965,0.0,14.864035,0
1249,Ubiquiti UniFi AP AC Pro,Network Equipment,0.7754,2,2.78,7,788,5818.75,18986.13,0.306474,2.155612,0.602857,69.352627,0
1250,Cisco Catalyst 2960 Rev.8,Network Equipment,0.6437,1,6.34,7,105,9414.78,18173.7,0.518044,4.081058,0.094286,48.195579,1
1251,MikroTik hEX S S/N-2251,Network Equipment,0.2937,0,1.82,7,79,2104.16,42306.36,0.049736,0.534534,0.74,95.026374,0
1252,D-Link DGS-1210-28,Network Equipment,0.7898,1,1.44,7,498,2871.75,41770.61,0.06875,1.137312,0.794286,93.124951,1
1253,TP-Link TL-SG1024 S/N-2253,Network Equipment,0.6392,1,8.77,7,164,4779.16,15780.95,0.302844,5.605784,0.0,69.715638,0
1254,Ubiquiti UniFi AP AC Pro Rev.3,Network Equipment,0.6142,0,5.78,7,351,2608.09,8375.19,0.311407,3.550076,0.174286,68.859333,0
1255,TP-Link TL-SG1024,Network Equipment,0.5352,0,0.55,7,124,6399.94,44811.89,0.142818,0.29436,0.921429,85.71821,0
1256,Cisco Catalyst 2960 S/N-2256,Network Equipment,0.2512,1,7.58,7,222,5661.95,27830.3,0.203446,1.904096,0.0,79.655447,1
1257,Cisco Catalyst 2960 S/N-2257,Network Equipment,0.1677,0,6.93,7,204,1750.98,13126.91,0.133389,1.162161,0.01,86.661141,0
1258,TP-Link TL-SG1024 S/N-2258,Network Equipment,0.8024,1,4.84,7,409,6867.32,34199.09,0.200804,3.883616,0.308571,79.919583,1
1259,Fortinet FG-60F S/N-2259,Network Equipment,0.3114,1,8.75,7,597,7183.52,14399.5,0.498873,2.72475,0.0,50.112712,1
1260,D-Link DGS-1210-28 S/N-2260,Network Equipment,0.4531,1,7.22,7,610,2852.49,14129.17,0.201887,3.271382,0.0,79.811341,1
1261,D-Link DGS-1210-28,Network Equipment,0.4493,1,6.15,7,382,6606.2,38188.01,0.172991,2.763195,0.121429,82.700853,1
1262,Fortinet FG-60F S/N-2262,Network Equipment,0.2853,1,9.41,7,618,9005.05,24627.93,0.365644,2.684673,0.0,63.43562,1
1263,Cisco Catalyst 2960 #1263,Network Equipment,0.4493,0,8.02,7,251,2031.85,22737.35,0.089362,3.603386,0.0,91.063822,1
1264,D-Link DGS-1210-28 S/N-2264,Network Equipment,0.1637,0,7.75,7,11,4347.68,32307.32,0.134573,1.268675,0.0,86.54274,0
1265,Cisco RV340 #1265,Network Equipment,0.2664,0,3.49,7,290,6107.22,15909.58,0.383871,0.929736,0.501429,61.61294,0
1266,Cisco Catalyst 2960 Rev.6,Network Equipment,0.6154,3,3.09,7,687,1926.28,27508.71,0.070024,1.901586,0.558571,92.997563,0
1267,MikroTik hEX S,Network Equipment,0.2343,0,8.06,7,505,4916.85,33238.88,0.147925,1.888458,0.0,85.207534,1
1268,TP-Link TL-SG1024,Network Equipment,0.2092,0,1.65,7,392,4791.14,44639.61,0.107329,0.34518,0.764286,89.267066,0
1269,TP-Link TL-SG1024 Rev.0,Network Equipment,0.9688,3,8.46,7,291,6793.0,18546.37,0.366271,8.196048,0.0,63.372886,1
1270,Cisco Catalyst 2960 Rev.1,Network Equipment,0.3638,0,5.41,7,481,5801.2,9369.3,0.619171,1.968158,0.227143,38.082888,0
1271,MikroTik hEX S,Network Equipment,0.4223,1,7.51,7,320,3472.06,34760.39,0.099886,3.171473,0.0,90.011447,0
1272,Fortinet FG-60F S/N-2272,Network Equipment,0.8393,3,4.73,7,124,7268.11,22553.12,0.322266,3.969889,0.324286,67.773372,0
1273,Fortinet FG-60F Rev.4,Network Equipment,0.8177,0,2.58,7,330,1924.69,42695.04,0.04508,2.109666,0.631429,95.492006,0
1274,Cisco Catalyst 2960,Network Equipment,0.8054,3,7.23,7,550,1792.15,16374.63,0.109447,5.823042,0.0,89.055325,1
1275,D-Link DGS-1210-28 Rev.6,Network Equipment,0.9308,0,1.53,7,337,8064.5,17608.44,0.457991,1.424124,0.781429,54.20094,1
1276,Fortinet FG-60F Rev.7,Network Equipment,0.4784,0,1.78,7,151,2533.05,17986.75,0.140829,0.851552,0.745714,85.917133,0
1277,Ubiquiti UniFi AP AC Pro S/N-2277,Network Equipment,0.2737,1,5.35,7,501,7014.12,31565.43,0.222209,1.464295,0.235714,77.779108,0
1278,Cisco RV340 #1278,Network Equipment,0.7626,2,1.35,7,361,5344.36,36587.83,0.146069,1.02951,0.807143,85.393066,0
1279,TP-Link TL-SG1024,Network Equipment,0.1226,3,2.41,7,61,7617.41,32400.79,0.2351,0.295466,0.655714,76.490049,0
1280,Fortinet FG-60F S/N-2280,Network Equipment,0.5035,0,4.08,7,604,5213.35,32808.46,0.158903,2.05428,0.417143,84.109739,0
1281,TP-Link TL-SG1024 S/N-2281,Network Equipment,0.1932,1,4.72,7,133,3806.43,36138.05,0.10533,0.911904,0.325714,89.466975,0
1282,Ubiquiti UniFi AP AC Pro Rev.4,Network Equipment,0.2388,1,6.27,7,70,5071.89,22266.3,0.227783,1.497276,0.104286,77.221676,0
1283,D-Link DGS-1210-28,Network Equipment,0.653,0,8.59,7,109,3764.32,14075.26,0.267442,5.60927,0.0,73.255769,0
1284,Ubiquiti UniFi AP AC Pro S/N-2284,Network Equipment,0.0766,2,2.24,7,463,9046.88,16900.81,0.535293,0.171584,0.68,46.470731,0
1285,Cisco RV340 S/N-2285,Network Equipment,0.2472,1,3.8,7,441,5952.74,12378.07,0.48091,0.93936,0.457143,51.908981,0
1286,TP-Link TL-SG1024 S/N-2286,Network Equipment,0.6532,2,1.41,7,432,3453.3,9966.81,0.34648,0.921012,0.798571,65.352003,0
1287,D-Link DGS-1210-28,Network Equipment,0.6149,1,3.07,7,111,2589.81,15009.64,0.172543,1.887743,0.561429,82.745689,0
1288,TP-Link TL-SG1024,Network Equipment,0.0994,0,2.54,7,272,9630.75,31914.76,0.301765,0.252476,0.637143,69.823524,0
1289,Cisco Catalyst 2960 #1289,Network Equipment,0.7005,1,8.71,7,402,3479.14,27688.87,0.125651,6.101355,0.0,87.434879,0
1290,D-Link DGS-1210-28 S/N-2290,Network Equipment,0.2413,2,2.99,7,355,8915.75,35155.2,0.253611,0.721487,0.572857,74.638887,0
1291,MikroTik hEX S S/N-2291,Network Equipment,0.2221,3,0.53,7,637,3591.81,34116.57,0.105281,0.117713,0.924286,89.471949,0
1292,MikroTik hEX S #1292,Network Equipment,0.6837,0,2.08,7,340,7191.42,39544.87,0.181855,1.422096,0.702857,81.814531,0
1293,TP-Link TL-SG1024,Network Equipment,0.0694,3,4.48,7,78,6994.28,43602.99,0.160408,0.310912,0.36,83.959173,0
1294,Cisco Catalyst 2960,Network Equipment,0.5041,0,5.92,7,112,9725.87,29978.19,0.324432,2.984272,0.154286,67.556847,0
1295,Fortinet FG-60F,Network Equipment,0.5385,0,8.27,7,150,9913.72,28988.87,0.341984,4.453395,0.0,65.801634,1
1296,Ubiquiti UniFi AP AC Pro Rev.0,Network Equipment,0.5063,1,3.62,7,558,8235.03,11699.72,0.703866,1.832806,0.482857,29.613444,1
1297,Fortinet FG-60F Rev.1,Network Equipment,0.3301,0,8.2,7,530,5128.76,17380.86,0.295081,2.70682,0.0,70.491909,1
1298,D-Link DGS-1210-28 #1298,Network Equipment,0.0693,3,7.27,7,225,7172.06,12172.16,0.589218,0.503811,0.0,41.078165,0
1299,D-Link DGS-1210-28,Network Equipment,0.6971,1,5.87,7,211,1278.14,21216.19,0.060244,4.091977,0.161429,93.975638,1
1300,Cisco RV340 Rev.4,Network Equipment,0.9479,3,6.44,7,695,9593.33,15172.16,0.632298,6.104476,0.08,36.770176,1
1301,MikroTik hEX S Rev.5,Network Equipment,0.8966,0,2.13,7,339,8884.84,44531.27,0.199519,1.909758,0.695714,80.048088,0
1302,Cisco Catalyst 2960 Rev.6,Network Equipment,0.589,2,2.27,7,627,3486.22,42974.86,0.081122,1.33703,0.675714,91.887769,0
1303,MikroTik hEX S #1303,Network Equipment,0.3727,0,7.87,7,8,6099.96,37427.32,0.162981,2.933149,0.0,83.701852,1
1304,MikroTik hEX S S/N-2304,Network Equipment,0.6301,2,9.49,7,310,2352.05,25253.75,0.093137,5.979649,0.0,90.686334,0
1305,Cisco Catalyst 2960 Rev.0,Network Equipment,0.2521,3,4.72,7,126,3652.54,10390.81,0.351516,1.189912,0.325714,64.848361,0
1306,Ubiquiti UniFi AP AC Pro #1306,Network Equipment,0.0506,0,6.64,7,358,4872.91,19315.4,0.252281,0.335984,0.051429,74.771892,0
1307,Ubiquiti UniFi AP AC Pro #1307,Network Equipment,0.7317,1,1.83,7,82,7418.77,43286.35,0.171388,1.339011,0.738571,82.861179,1
1308,Cisco Catalyst 2960 S/N-2308,Network Equipment,0.681,1,2.81,7,408,9396.41,9189.06,1.022565,1.91361,0.598571,-2.256488,1
1309,TP-Link TL-SG1024 #1309,Network Equipment,0.4553,3,2.11,7,592,6373.35,42047.18,0.151576,0.960683,0.698571,84.842384,0
1310,MikroTik hEX S #1310,Network Equipment,0.3336,0,2.36,7,643,4746.81,17250.76,0.275165,0.787296,0.662857,72.483473,0
1311,Cisco RV340 S/N-2311,Network Equipment,0.1789,1,4.56,7,320,8883.29,21910.74,0.405431,0.815784,0.348571,59.456915,0
1312,Cisco Catalyst 2960 Rev.7,Network Equipment,0.4315,0,4.41,7,572,4849.02,25330.02,0.191434,1.902915,0.37,80.856628,0
1313,TP-Link TL-SG1024 S/N-2313,Network Equipment,0.7816,1,8.93,7,382,2265.27,11271.87,0.200967,6.979688,0.0,79.903335,1
1314,Panasonic HC-V770 Rev.0,Audio/Visual Equipment,0.6732,1,1.67,7,781,17211.93,23747.52,0.724789,1.124244,0.761429,27.521147,1
1315,"Samsung 55"" Smart TV S/N-2315",Audio/Visual Equipment,0.9671,0,3.01,7,608,3523.86,78743.86,0.044751,2.910971,0.57,95.524908,1
1316,Bose L1 Pro16,Audio/Visual Equipment,0.1629,1,8.54,7,523,14430.67,59581.04,0.242202,1.391166,0.0,75.779761,1
1317,Bose L1 Pro16 #1317,Audio/Visual Equipment,0.9496,0,5.73,7,691,11292.75,69110.09,0.163402,5.441208,0.181429,83.659767,1
1318,Sony Alpha A6400,Audio/Visual Equipment,0.056,1,9.7,7,704,7596.03,41062.45,0.184987,0.5432,0.0,81.501274,0
1319,"LG 65"" UHD Display",Audio/Visual Equipment,0.5334,0,8.68,7,106,4754.4,24699.94,0.192486,4.629912,0.0,80.75137,0
1320,Panasonic HC-V770 #1320,Audio/Visual Equipment,0.1633,1,1.02,7,188,9988.69,78290.85,0.127584,0.166566,0.854286,87.241561,0
1321,"Samsung 55"" Smart TV Rev.7",Audio/Visual Equipment,0.6836,3,8.14,7,631,11840.95,78920.46,0.150037,5.564504,0.0,84.996349,1
1322,Bose L1 Pro16 #1322,Audio/Visual Equipment,0.7425,0,1.82,7,523,2389.84,30237.25,0.079036,1.35135,0.74,92.096371,0
1323,JBL PartyBox 310 Rev.0,Audio/Visual Equipment,0.942,1,6.71,7,683,7220.65,53331.09,0.135393,6.32082,0.041429,86.460712,1
1324,"LG 65"" UHD Display",Audio/Visual Equipment,0.8065,0,4.81,7,290,16397.39,47007.46,0.348825,3.879265,0.312857,65.117473,0
1325,"LG 65"" UHD Display",Audio/Visual Equipment,0.65,3,3.32,7,634,2198.35,59494.64,0.03695,2.158,0.525714,96.304961,0
1326,Sony Alpha A6400 S/N-2326,Audio/Visual Equipment,0.8707,1,1.8,7,9,8385.08,83567.58,0.100339,1.56726,0.742857,89.966109,1
1327,"Samsung 55"" Smart TV #1327",Audio/Visual Equipment,0.8894,1,2.46,7,525,17498.4,55044.69,0.317894,2.187924,0.648571,68.210558,1
1328,JBL PartyBox 310 S/N-2328,Audio/Visual Equipment,0.3655,2,7.19,7,143,8333.61,65914.35,0.126431,2.627945,0.0,87.356911,1
1329,Bose L1 Pro16 #1329,Audio/Visual Equipment,0.4999,3,8.31,7,620,3227.78,84643.39,0.038134,4.154169,0.0,96.186613,1
1330,Canon EOS R50 S/N-2330,Audio/Visual Equipment,0.5387,0,7.71,7,331,18693.42,60322.73,0.30989,4.153377,0.0,69.010985,1
1331,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.0775,2,1.13,7,237,16937.95,60914.53,0.278061,0.087575,0.838571,72.193908,0
1332,Panasonic HC-V770 #1332,Audio/Visual Equipment,0.2653,2,3.51,7,750,14227.8,54960.37,0.258874,0.931203,0.498571,74.11262,0
1333,"Samsung 55"" Smart TV S/N-2333",Audio/Visual Equipment,0.4072,3,7.27,7,65,17853.6,27380.23,0.652062,2.960344,0.0,34.793828,0
1334,Sony Alpha A6400 S/N-2334,Audio/Visual Equipment,0.7599,2,1.18,7,30,17242.43,28013.16,0.615512,0.896682,0.831429,38.448822,0
1335,JBL PartyBox 310 Rev.3,Audio/Visual Equipment,0.6428,1,1.74,7,200,10091.17,27536.27,0.366468,1.118472,0.751429,63.35317,0
1336,"Samsung 55"" Smart TV",Audio/Visual Equipment,0.2007,3,2.37,7,196,7149.61,50626.04,0.141224,0.475659,0.661429,85.877604,0
1337,Panasonic HC-V770 Rev.5,Audio/Visual Equipment,0.8033,3,2.39,7,368,14035.85,64038.1,0.21918,1.919887,0.658571,78.082032,0
1338,Bose L1 Pro16 Rev.6,Audio/Visual Equipment,0.6846,3,3.67,7,745,17560.84,59780.65,0.293755,2.512482,0.475714,70.624542,0
1339,Panasonic HC-V770 #1339,Audio/Visual Equipment,0.5158,1,8.2,7,572,5734.55,33309.58,0.172159,4.22956,0.0,82.784082,1
1340,Panasonic HC-V770 S/N-2340,Audio/Visual Equipment,0.8628,1,6.32,7,130,9899.81,76111.71,0.130069,5.452896,0.097143,86.993053,1
1341,Panasonic HC-V770 S/N-2341,Audio/Visual Equipment,0.5527,0,0.98,7,296,10976.82,27063.91,0.405589,0.541646,0.86,59.441115,0
1342,Canon EOS R50 #1342,Audio/Visual Equipment,0.1968,0,8.61,7,547,8442.29,47329.85,0.178371,1.694448,0.0,82.162863,1
1343,"Samsung 55"" Smart TV Rev.2",Audio/Visual Equipment,0.4213,0,5.15,7,714,18772.56,79723.67,0.23547,2.169695,0.264286,76.452966,0
1344,JBL PartyBox 310,Audio/Visual Equipment,0.08,1,6.58,7,205,19728.81,85584.88,0.230517,0.5264,0.06,76.948253,1
1345,Sony Alpha A6400 Rev.4,Audio/Visual Equipment,0.9095,2,7.33,7,63,11847.57,29750.2,0.398235,6.666635,0.0,60.176503,0
1346,JBL PartyBox 310,Audio/Visual Equipment,0.7039,2,8.91,7,36,19063.96,25103.83,0.759404,6.271749,0.0,24.059556,0
1347,JBL PartyBox 310,Audio/Visual Equipment,0.125,1,6.2,7,132,12766.66,86493.54,0.147602,0.775,0.114286,85.239753,0
1348,Panasonic HC-V770 #1348,Audio/Visual Equipment,0.3757,1,2.59,7,800,10938.74,27284.29,0.400917,0.973063,0.63,59.908284,0
1349,Bose L1 Pro16,Audio/Visual Equipment,0.8046,1,7.69,7,388,2996.42,21501.03,0.139362,6.187374,0.0,86.06383,1
1350,Canon EOS R50 #1350,Audio/Visual Equipment,0.6968,1,7.62,7,437,2938.53,58674.72,0.050082,5.309616,0.0,94.99183,1
1351,"LG 65"" UHD Display",Audio/Visual Equipment,0.8903,1,6.23,7,351,4123.87,28090.82,0.146805,5.546569,0.11,85.31951,1
1352,Canon EOS R50,Audio/Visual Equipment,0.4342,2,0.59,7,549,3655.83,36671.91,0.09969,0.256178,0.915714,90.03098,0
1353,"LG 65"" UHD Display #1353",Audio/Visual Equipment,0.8057,0,7.19,7,129,2268.17,89365.71,0.025381,5.792983,0.0,97.461924,0
1354,Canon EOS R50 Rev.4,Audio/Visual Equipment,0.8781,3,6.1,7,132,7654.27,39781.72,0.192407,5.35641,0.128571,80.759329,1
1355,Bose L1 Pro16 S/N-2355,Audio/Visual Equipment,0.2827,1,1.21,7,506,4202.77,53509.1,0.078543,0.342067,0.827143,92.145691,0
1356,JBL PartyBox 310 #1356,Audio/Visual Equipment,0.3315,1,4.62,7,564,17457.68,82834.81,0.210753,1.53153,0.34,78.924706,0
1357,Bose L1 Pro16 Rev.7,Audio/Visual Equipment,0.5182,0,6.99,7,420,6815.63,56879.09,0.119827,3.622218,0.001429,88.017336,0
1358,Canon EOS R50 #1358,Audio/Visual Equipment,0.9576,0,1.78,7,759,5663.99,39584.87,0.143085,1.704528,0.745714,85.691528,1
1359,Bose L1 Pro16 Rev.0,Audio/Visual Equipment,0.0834,0,7.83,7,450,15048.39,28592.36,0.526308,0.653022,0.0,47.369192,1
1360,Panasonic HC-V770,Audio/Visual Equipment,0.3014,1,8.28,7,307,2383.21,86713.15,0.027484,2.495592,0.0,97.251616,1
1361,"Samsung 55"" Smart TV #1361",Audio/Visual Equipment,0.0675,1,4.07,7,454,17382.34,24180.4,0.718861,0.274725,0.418571,28.113927,1
1362,Panasonic HC-V770 S/N-2362,Audio/Visual Equipment,0.0986,0,4.51,7,554,5319.68,34401.11,0.154637,0.444686,0.355714,84.536313,0
1363,Panasonic HC-V770 #1363,Audio/Visual Equipment,0.3627,3,7.52,7,268,18380.97,85605.67,0.214717,2.727504,0.0,78.528326,0
1364,Bose L1 Pro16,Audio/Visual Equipment,0.4537,1,8.21,7,746,8137.0,73007.66,0.111454,3.724877,0.0,88.854594,1
1365,"LG 65"" UHD Display Rev.6",Audio/Visual Equipment,0.9172,0,9.36,7,547,11959.29,76517.77,0.156294,8.584992,0.0,84.370572,0
